id,block,score,type
105,"('Test & Simulation', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu'])",0,
106,"('RF Channel Simulator    Radar Emulation Simulator - T400', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu', 'expandmenu'])",0,
107,"('RF Management', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu'])",0,
108,"('Carrier Monitoring - Monics    Digitizer - Monics 200    VSAT Monitoring - SatGuard    Signal Geolocation - satID', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu', 'expandmenu'])",0,
109,"('Antennas', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu'])",0,
110,"('Integrated Systems    Earth Station Antennas', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu'])",0,
111,"('Fixed GEO Earth Stations    Fixed LEO/MEO Antenna Systems    Transportable Antenna Systems    Tactical Antenna Systems', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu', 'expandmenu'])",0,
112,"('System Controllers    Specialty Antennas and Pedestals', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu'])",0,
113,"('Troposcatter Antennas    Direction-Finding Spinning and Bifilar Helical Antennas    Antenna Pedestals', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu', 'expandmenu'])",0,
114,"('HF Antennas', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu'])",0,
115,"('Fixed Directional HF Antennas    Omnidirectional HF Antennas    Rotatable Directional HF Antennas', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu', 'expandmenu'])",0,
116,"('Radar Antennas', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu'])",0,
117,"('Weather Antennas    Air Traffic Control Antennas', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu', 'expandmenu'])",0,
118,"('Support', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu'])",0,
119,"('Microwave Electronics', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col'])",0,
120,"('Kratos Microwave U.S.', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu'])",0,
121,"('GaN Power Amplifiers    GaAs Power Amplifiers    Low-Noise Amplifiers    Rack Mount Amplifiers    Multi-function Subassemblies    Custom Engineered Options    U.S. Product Catalog', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu'])",0,
122,"('Kratos Microwave Israel', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu'])",0,
123,"('Integrated Microwave Assembly (IMA)', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu'])",0,
124,"('Amplitude Control Module (ACM)    Beam Forming - For Phased Array Radars    Frequency Converters    Switched Filter Banks    Receiver Wide Band    RF Front End    Transceivers For Data-Links and Smart Munition    Transmit/Receive Modules', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu', 'expandmenu'])",0,
125,"('Microwave Solid State Power Amplifiers (SSPAs)', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu'])",0,
126,"('Microwave SSPA Selection Guide', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu', 'expandmenu'])",0,
127,"('Microwave Sources', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu'])",0,
128,"('DTOs    FLOs    Microwave Synthesizers    VCOs', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu', 'expandmenu'])",0,
129,"('Microwave Attenuators', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu'])",0,
130,"('Attenuators Selection Guide    Switched Bit Attenuators Selection Guide', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu', 'expandmenu'])",0,
131,"('Microwave Frequency Translators', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu'])",0,
132,"('Frequency Translators Selection Guide', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu', 'expandmenu'])",0,
133,"('Microwave IQ Vector Modulators and Bi-Phase Modulators', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu'])",0,
134,"('IQ Vector Modulators Selection Guide', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu', 'expandmenu'])",0,
135,"('Microwave Phase Shifters', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu'])",0,
136,"('Microwave Phase Shifters Selection Guide', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu', 'expandmenu'])",0,
137,"('Microwave Switches', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu'])",0,
138,"('SPST thru SP16T Microwave Switch Selection Guide    High & Medium Power Microwave Switch Selection Guide', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu', 'expandmenu'])",0,
139,"('Millimeter Wave Components', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu'])",0,
140,"('Millimeter Wave Switches    Millimeter Wave Attenuators    Custom Millimeter Wave Assemblies    Millimeter Wave Phase Shifters', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu', 'expandmenu'])",0,
141,"('Microwave Limiters', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu'])",0,
142,"('Limiters Selection Guide', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu', 'expandmenu', 'expandmenu'])",0,
143,"('Investors', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown'])",0,
144,"('Investors    Press Releases    Events & Presentations    Financial Information    Stock Information    Investor FAQs    Contact Us Financial Information    SEC Filings    Annual Reports    Quarterly Results', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-full', 'col;submenu'])",0,
145,"('Press Releases    Events & Presentations    Financial Information', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col'])",0,
146,"('SEC Filings    Annual Reports    Quarterly Results', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col', 'expandmenu'])",0,
147,"('Stock Information    Investor FAQs    Contact Us', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item;dropdown', 'dropdown-menu', 'container-fluid', 'row;menu-mobile', 'col'])",0,
148,"('Careers\nConstellations', ['html', 'body', 'form', 'nav', 'div', 'div', 'ul', 'li'], ['no-js', 'front', 'navbar;navbar-main;sticky-top;navbar-expand-md;navbar-light;bg-white', 'container-fluid', 'navbar-collapse;collapse', 'navbar-nav;ml-auto', 'nav-item'])",0,
149,"('Podcasts    Articles      Webinars    Subscribe', ['html', 'body', 'form', 'div', 'div', 'div', 'div'], ['no-js', 'front', 'jumbotron;constellations-main-sm', 'container', 'row', 'main-buttons'])",0,
150,"('University Spotlight: A Systems Engineering Approach for Emerging Space Actors', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'h1'], ['no-js', 'front', 'container-fluid;article-sidebar', 'container', 'row;align-items-start', 'col-12;col-lg-7;col-xl-8;article', 'headline'])",100,t
151,"('By: Leandra Bernstein —\nFebruary 6, 2023', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'p'], ['no-js', 'front', 'container-fluid;article-sidebar', 'container', 'row;align-items-start', 'col-12;col-lg-7;col-xl-8;article', 'byline'])",100,o
152,"('ALEXANDRIA, Va. — Space is no longer an exclusive club. The number of space-capable nations has grown exponentially in recent years. Australia, Bahrain, Costa Rica, Egypt, Greece, Kenya, Luxembourg, New Zealand, North Korea, Paraguay, the Philippines, Portugal, Saudi Arabia, Syria, Turkey, the UAE and Zimbabwe established their own national space agencies within the last decade.\nMore advanced space actors, like France, the United Kingdom and United States have updated their strategies to account for the increased importance of cutting-edge technologies, commercial players and space as a warfighting domain. While growing space actors like India, Japan, Turkey and Vietnam have unveiled multi-year plans to promote space science, industry and development.', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div', 'p'], ['no-js', 'front', 'container-fluid;article-sidebar', 'container', 'row;align-items-start', 'col-12;col-lg-7;col-xl-8;article', 'article-body'])",100,m
153,"('Dan Erkel, a PhD candidate at MIT’s Engineering Systems Laboratory, developed a systems engineering approach to space strategies for emerging actors. (Source: Daniel Erkel)', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div', 'figure', 'figcaption'], ['no-js', 'front', 'container-fluid;article-sidebar', 'container', 'row;align-items-start', 'col-12;col-lg-7;col-xl-8;article', 'article-body', 'article'])",100,o
154,"('In 2021, the Hungarian government approved a new national space strategy focused on furthering Hungary’s contributions to the global space value chain, driving innovation, economic growth and the social and economic infrastructure base needed to compete successfully in the field of space. Part of that included sending a Hungarian astronaut to space by 2025.\nDan Erkel, a dual British-Hungarian citizen with a background in space systems engineering, was brought into that process in 2020 as the lead technical expert in developing Hungary’s strategy. He also came close to representing Hungary as an astronaut, making it to the European Space Agency’s penultimate selection round in 2022.\nErkel’s experience developing Hungary’s national space strategy helped inspire his pursuit of a PhD in Aeronautics and Astronautics and a Master of Science in Technology and Policy at MIT’s Engineering Systems Lab, where he currently studies under Olivier de Weck, Apollo Program Professor of Astronautics.\n“I quickly realized, there was no such thing as a blueprint for space strategies,” Erkel told Constellations. “There are a lot of books on strategy but nothing really on architecting successful space strategies. A lot of countries are joining this industry right now and there is no guidance on how to do this.”\nAccounting for Complexity\nEarlier research by MIT’s Danielle Wood and Annalisa Weigel documented the “   space technology ladder  ,” charting the path followed by emerging space actors in Asia, Africa and Latin America. The path typically starts with the creation of a national space agency, then owning and operating a LEO satellite, then a GEO satellite and finally, establishing launch capability.', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div', 'p'], ['no-js', 'front', 'container-fluid;article-sidebar', 'container', 'row;align-items-start', 'col-12;col-lg-7;col-xl-8;article', 'article-body'])",100,m
155,"('Recent years have seen a growing number of emerging actors establish space programs for prestige, national security and the societal benefits associated with space technologies. (Source: ESA)', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div', 'figure', 'figcaption'], ['no-js', 'front', 'container-fluid;article-sidebar', 'container', 'row;align-items-start', 'col-12;col-lg-7;col-xl-8;article', 'article-body', 'article'])",100,o
156,"('While a useful description, Erkel found there were still no clear methods for emerging actors to develop a successful space strategy. To fill the gap, Erkel adopted a systems engineering approach to account for the human and technological complexities new actors face in the high-risk, fast-evolving field of space.\n“There’s an adage we refer to in systems engineering as Conway’s Law, that essentially says the final product of an organization will reflect the organization’s complexity and communication structure,” Erkel explained. “Certainly, for space organizations and space strategies, their structure has to reflect the complexity of the space systems and spacecraft, and the environment in which they operate—both the international, earthbound context where you create these architectures and also the operating environment of space, which is the harshest environment you have.”\nErkel writes in his thesis, “The Success of Emerging Space Actors: Effective Strategies in the NewSpace Era,” that a national strategy should be viewed as a space system, where specific programs and investments are viewed as subsystems, involving stakeholders, requirements definitions, integration, validation and other elements found in a traditional V-model.', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div', 'p'], ['no-js', 'front', 'container-fluid;article-sidebar', 'container', 'row;align-items-start', 'col-12;col-lg-7;col-xl-8;article', 'article-body'])",100,m
157,"('The V-model in systems engineering shows the timing and interaction of life cycle activities, including requirements development and management. (Source: NASA)', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div', 'figure', 'figcaption'], ['no-js', 'front', 'container-fluid;article-sidebar', 'container', 'row;align-items-start', 'col-12;col-lg-7;col-xl-8;article', 'article-body', 'article'])",100,o
158,"('Rather than the sum of the programs adopted, the strategy becomes a “system of systems problem,” where each program, such as a national communications satellite or an astronaut program, is a “strategic system” with requirements (technical, social, economic, etc.) as well as a function, form and emergent system behavior that interacts with other programs.\nTo evaluate whether these strategy architectures are ultimately successful, Erkel introduced the concept of portfolio optimization, commonly used in finance. In this case, each program is viewed as an investment and the strategy is the portfolio.\n“This is, in fact, often done in the defense domain but has not yet been implemented in the context of developing space strategies,” he said. “The main difficulty is estimating the yield of investments when the primary outcome is a public good, such as national security, prestige, or socio-technical development.”\nErkel also outlined an agile engineering method he called Digital, Agile, Concurrent and Redundancy-based Engineering (DACRE), which builds on lessons learned in the commercial space industry to address budgetary, technology and schedule constraints faced by emerging space actors. The approach aims at descoping and de-risking through the simultaneous development of a primary, simpler mission concept and a secondary more complex one, designing interfaces that allow for rapid pivoting from one to the other.\nIt is difficult if not impossible to change the scope of a space project after it has started without adding to cost and schedule. But an iterative and flexible program design can adapt to changes in resources or circumstances with the option to fall back on a primary mission design that meets basic user needs.\nRelying on modularity, computer-aided design and testing, short lead times, supply chain redundancy and the use of miniaturized and commercial off-the-shelf (COTS) components, Erkel argued the DACRE approach minimizes the risk of mission failure, cost overruns and delays. His proof was a $10,000 microgravity experiment conducted with a team of MIT engineers.\nWith a small budget and the DACRE approach, the MIT team was able to develop, deploy and test a satellite refueling mission, Ouroboros, in partnership with Blue Origin’s New Shepard Mission NS-17.\nAdvantages of Technology Transfer\nMicrogravity experiments, like the Ouroboros, are an example of a promising inroad for emerging space actors to build capacity and make novel contributions to the field of space, according to research. For decades, emerging nations, researchers and private companies have made fundamental breakthroughs in science and technology with minimal cost and risk by partnering with more advanced space actors. Such technology transfer programs are exemplified by the International Space Station, ESA, NASA and the Artemis Accords, which have enabled emerging actors to participate in and benefit from high-level space activities.\n“The beauty of space technology is that it involves so many different scientific areas. You’re simultaneously building capabilities in the space domain itself as well as in segments which provide the so-called enabling technologies … which is what makes space uniquely well-suited for technology transfer,” Erkel said.', ['html', 'body', 'form', 'div', 'div', 'div', 'div', 'div', 'p'], ['no-js', 'front', 'container-fluid;article-sidebar', 'container', 'row;align-items-start', 'col-12;col-lg-7;col-xl-8;article', 'article-body'])",100,m
